DATE_TIME,PLANT_ID,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,HOUR,MINUTE,DAY_OF_WEEK,MONTH,CONVERSION_EFFICIENCY,EXPECTED_AC_POWER
2020-06-12 17:15:00,4135001,1BY6WEcLGh8j5v7,1661.875,162.8875,5309.0,6455547.0,26.388924133333333,28.81902473333333,0.1273159356666666,17,15,4,6,0.09801429108687476,91.72802747312849
2020-06-12 17:30:00,4135001,1BY6WEcLGh8j5v7,1977.285714,193.8285714,5351.857143,6455589.857,26.4417156,28.935205133333334,0.1581062406666667,17,30,4,6,0.09802759916162525,114.37091266375425
2020-06-12 17:45:00,4135001,1BY6WEcLGh8j5v7,1396.375,136.175,5396.25,6455634.25,26.462915066666664,28.923132466666665,0.1159292518,17,45,4,6,0.09752036523140274,83.82592766432387
2020-06-12 18:00:00,4135001,1BY6WEcLGh8j5v7,762.0,73.9,5422.428571,6455660.429,26.235536666666665,27.3688028,0.0596401831333333,18,0,4,6,0.09698162729658794,40.80701027830213
2020-06-12 18:15:00,4135001,1BY6WEcLGh8j5v7,357.5714286,34.55714286,5435.285714,6455673.286,25.90362353333333,26.05394893333333,0.0264554836,18,15,4,6,0.09664402716766728,17.231745468025935
2020-06-12 18:30:00,4135001,1BY6WEcLGh8j5v7,84.0,8.0875,5440.5,6455678.5,25.559803357142854,24.90223478571428,0.0077439426142857,18,30,4,6,0.09627976190476191,4.821036928701013
2020-06-12 18:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,25.324770066666662,24.317897533333333,0.000143387096,18,45,4,6,,0.08717181770325574
2020-06-12 19:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,24.899776066666668,23.7660442,0.0,19,0,4,6,,0.0
2020-06-12 19:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,24.384317933333328,23.15259813333333,0.0,19,15,4,6,,0.0
2020-06-12 19:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,23.99760953333333,22.36348273333333,0.0,19,30,4,6,,0.0
2020-06-12 19:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,23.60764766666667,21.81601153333333,0.0,19,45,4,6,,0.0
2020-06-12 20:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,23.3088806,21.7585368,0.0,20,0,4,6,,0.0
2020-06-12 20:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,23.036924333333328,21.592647466666666,0.0,20,15,4,6,,0.0
2020-06-12 20:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,22.773077400000005,21.2763896,0.0,20,30,4,6,,0.0
2020-06-12 20:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,22.748559142857147,21.08551028571429,0.0,20,45,4,6,,0.0
2020-06-12 21:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,22.71641853333333,21.064766599999995,0.0,21,0,4,6,,0.0
2020-06-12 21:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,22.585485866666662,21.05030713333333,0.0,21,15,4,6,,0.0
2020-06-12 21:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,22.537847933333328,20.9415284,0.0,21,30,4,6,,0.0
2020-06-12 21:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,22.53233033333333,20.917602666666667,0.0,21,45,4,6,,0.0
2020-06-12 22:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,22.543857733333333,20.942254666666663,0.0,22,0,4,6,,0.0
2020-06-12 22:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,22.565901533333328,20.975079333333333,0.0,22,15,4,6,,0.0
2020-06-12 22:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,22.6292034,21.1653016,0.0,22,30,4,6,,0.0
2020-06-12 22:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,22.599839266666667,21.0623922,0.0,22,45,4,6,,0.0
2020-06-12 23:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,22.504606133333336,20.695809,0.0,23,0,4,6,,0.0
2020-06-12 23:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,22.398563857142857,20.52727628571429,0.0,23,15,4,6,,0.0
2020-06-12 23:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,22.1450378,19.8951722,0.0,23,30,4,6,,0.0
2020-06-12 23:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,5441.0,6455679.0,21.820540333333334,19.3403564,0.0,23,45,4,6,,0.0
2020-06-13 00:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,777.2857143,6455679.0,21.771612666666663,19.357529733333337,0.0,0,0,5,6,,0.0
2020-06-13 00:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.73004566666667,19.504081266666667,0.0,0,15,5,6,,0.0
2020-06-13 00:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.68706846666667,19.5628032,0.0,0,30,5,6,,0.0
2020-06-13 00:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.619232066666665,19.559181866666663,0.0,0,45,5,6,,0.0
2020-06-13 01:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.62596846666667,19.7870584,0.0,1,0,5,6,,0.0
2020-06-13 01:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.6098348,19.668430666666666,0.0,1,15,5,6,,0.0
2020-06-13 01:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.69312946666667,19.528464800000005,0.0,1,30,5,6,,0.0
2020-06-13 01:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.82476585714286,19.508193785714283,0.0,1,45,5,6,,0.0
2020-06-13 02:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.8943176,19.922452733333337,0.0,2,0,5,6,,0.0
2020-06-13 02:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.80948073333333,19.62547406666667,0.0,2,15,5,6,,0.0
2020-06-13 02:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.824768133333333,19.722699,0.0,2,30,5,6,,0.0
2020-06-13 02:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.762382066666667,19.78051553333333,0.0,2,45,5,6,,0.0
2020-06-13 03:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.80184526666667,19.9007874,0.0,3,0,5,6,,0.0
2020-06-13 03:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.800122066666667,19.8409138,0.0,3,15,5,6,,0.0
2020-06-13 03:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.771885066666663,19.845127266666665,0.0,3,30,5,6,,0.0
2020-06-13 03:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.751633733333332,19.8883016,0.0,3,45,5,6,,0.0
2020-06-13 04:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.695316785714287,19.801740357142855,0.0,4,0,5,6,,0.0
2020-06-13 04:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.687630066666667,19.7502948,0.0,4,15,5,6,,0.0
2020-06-13 04:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.6996928,19.72627573333333,0.0,4,30,5,6,,0.0
2020-06-13 04:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.70644933333333,19.613462266666662,0.0,4,45,5,6,,0.0
2020-06-13 05:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.69656973333333,19.487091133333333,0.0,5,0,5,6,,0.0
2020-06-13 05:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.651534,19.3644714,0.0,5,15,5,6,,0.0
2020-06-13 05:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.506585666666663,19.00236393333333,0.0,5,30,5,6,,0.0
2020-06-13 05:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6455679.0,21.320007266666668,18.526363133333334,0.0001515382176666,5,45,5,6,,0.07018630122673851
2020-06-13 06:00:00,4135001,1BY6WEcLGh8j5v7,94.875,9.1625,0.5,6455679.5,21.28513,18.491779714285716,0.0083566124785714,6,0,5,6,0.09657444005270092,3.8632159277848377
2020-06-13 06:15:00,4135001,1BY6WEcLGh8j5v7,343.8571429,33.22857143,5.714285714,6455684.714,21.227468,18.728928533333335,0.0266036344666666,6,15,5,6,0.09663481511466954,12.456439216328056
2020-06-13 06:30:00,4135001,1BY6WEcLGh8j5v7,568.75,55.0375,16.875,6455695.875,21.14960933333333,19.30752746666667,0.0437152266,6,30,5,6,0.09676923076923077,21.100823457276434
2020-06-13 06:45:00,4135001,1BY6WEcLGh8j5v7,1051.0,102.1428571,35.42857143,6455714.429,21.4259318,20.3191406,0.0749735576,6,45,5,6,0.09718635309229305,38.08495645391497
2020-06-13 07:00:00,4135001,1BY6WEcLGh8j5v7,1747.375,170.95,68.625,6455747.625,22.15570466666667,22.733018,0.161645104,7,0,5,6,0.09783246298018455,91.8670264710968
2020-06-13 07:15:00,4135001,1BY6WEcLGh8j5v7,2541.571429,249.2428571,121.4285714,6455800.429,22.832635466666662,26.273624666666667,0.2261299179999999,7,15,5,6,0.09806643805327417,148.5313147859027
2020-06-13 07:30:00,4135001,1BY6WEcLGh8j5v7,3217.25,316.0375,191.0,6455870.0,23.55732406666667,29.705493133333327,0.27848515,7,30,5,6,0.09823218587302822,206.81346777650754
2020-06-13 07:45:00,4135001,1BY6WEcLGh8j5v7,4080.571429,400.9142857,280.1428571,6455959.143,24.221519,32.6289328,0.3412023106666666,7,45,5,6,0.09824954486784944,278.3266816486847
2020-06-13 08:00:00,4135001,1BY6WEcLGh8j5v7,4912.714286,481.6428571,386.0,6456065.0,24.7192118,35.47181186666666,0.4043418426666666,8,0,5,6,0.09804007093849544,358.5684443223332
2020-06-13 08:15:00,4135001,1BY6WEcLGh8j5v7,5900.875,578.2125,518.875,6456197.875,25.18008221428571,37.9038915,0.4780336921428571,8,15,5,6,0.09798758658673501,452.9834300081815
2020-06-13 08:30:00,4135001,1BY6WEcLGh8j5v7,6541.428571,640.7857143,670.7142857,6456349.714,25.640753066666665,39.91504320000001,0.5138973833333333,8,30,5,6,0.09795806945607936,512.805906402924
2020-06-13 08:45:00,4135001,1BY6WEcLGh8j5v7,6928.75,678.625,837.875,6456516.875,26.137734,41.55750153333333,0.5205082880000002,8,45,5,6,0.09794335197546455,540.7755994168178
2020-06-13 09:00:00,4135001,1BY6WEcLGh8j5v7,8464.571429,828.3428571,1024.0,6456703.0,26.32546173333333,43.22846253333333,0.5899908493333333,9,0,5,6,0.09785998783849355,637.6099331353878
2020-06-13 09:15:00,4135001,1BY6WEcLGh8j5v7,8275.125,809.725,1228.0,6456907.0,26.5877218,43.06868493333333,0.5980412346666665,9,15,5,6,0.09785048564221084,643.921237825008
2020-06-13 09:30:00,4135001,1BY6WEcLGh8j5v7,7073.428571,692.6142857,1431.571429,6457110.571,26.939325000000004,44.3578572,0.6172084186666666,9,30,5,6,0.09791776063726931,684.4510724463453
2020-06-13 09:45:00,4135001,1BY6WEcLGh8j5v7,9020.25,882.2875,1631.375,6457310.375,27.206691533333327,45.463765,0.6706322820000001,9,45,5,6,0.0978118677420249,762.2367117565434
2020-06-13 10:00:00,4135001,1BY6WEcLGh8j5v7,9476.285714,925.6285714,1859.285714,6457538.286,27.573553600000004,46.448215666666655,0.6152538133333332,10,0,5,6,0.09767841529223863,714.4360452861432
2020-06-13 10:15:00,4135001,1BY6WEcLGh8j5v7,10014.75,979.1125,2072.875,6457751.875,27.727917533333333,45.92864793333334,0.7577599673333335,10,15,5,6,0.09776704361067425,870.0722689406712
2020-06-13 10:30:00,4135001,1BY6WEcLGh8j5v7,10842.85714,1059.728571,2330.142857,6458009.143,28.03033873333333,50.452890999999994,0.864056662,10,30,5,6,0.09773517785184063,1089.8539146427458
2020-06-13 10:45:00,4135001,1BY6WEcLGh8j5v7,8856.75,864.9875,2579.625,6458258.625,28.622085714285717,50.49866800000001,0.7403816392857143,10,45,5,6,0.09766421091258079,934.7071648896263
2020-06-13 11:00:00,4135001,1BY6WEcLGh8j5v7,10614.57143,1036.114286,2813.857143,6458492.857,28.6059632,49.59524293333333,0.8167528573333332,11,0,5,6,0.09761244651589292,1012.6764093985199
2020-06-13 11:15:00,4135001,1BY6WEcLGh8j5v7,12025.5,1172.8,3078.75,6458757.75,29.197790533333333,52.5881082,0.9622691533333332,11,15,5,6,0.09752609039125192,1265.097858825393
2020-06-13 11:30:00,4135001,1BY6WEcLGh8j5v7,12243.0,1193.7,3362.714286,6459041.714,29.45011986666667,53.953094466666656,0.8554001073333332,11,30,5,6,0.09750061259495223,1153.787069943803
2020-06-13 11:45:00,4135001,1BY6WEcLGh8j5v7,11859.25,1156.6625,3641.75,6459320.75,29.6048524,54.930332333333325,1.0166871813333331,11,45,5,6,0.0975325168117714,1396.1741187419977
2020-06-13 12:00:00,4135001,1BY6WEcLGh8j5v7,12836.14286,1251.528571,3942.285714,6459621.286,29.6144756,54.57635513333332,0.9582277686666664,12,0,5,6,0.09750036164680081,1307.4144750343387
2020-06-13 12:15:00,4135001,1BY6WEcLGh8j5v7,11008.57143,1074.9,4207.142857,6459886.143,29.873128133333328,53.62572206666666,0.8893022273333333,12,15,5,6,0.09764209705454943,1192.2368519061235
2020-06-13 12:30:00,4135001,1BY6WEcLGh8j5v7,10536.75,1028.825,4487.25,6460166.25,29.448215866666665,51.5198242,0.8805713933333333,12,30,5,6,0.09764158777611692,1134.1720845020595
2020-06-13 12:45:00,4135001,1BY6WEcLGh8j5v7,11118.0,1084.885714,4766.142857,6460445.143,29.577811800000003,51.7647218,0.9068482053333332,12,45,5,6,0.0975792151466091,1173.5686265977315
2020-06-13 13:00:00,4135001,1BY6WEcLGh8j5v7,9604.625,937.675,5057.625,6460736.625,30.0071574,52.9624858,0.725001628,13,0,5,6,0.09762744511107929,959.9472106981722
2020-06-13 13:15:00,4135001,1BY6WEcLGh8j5v7,7951.571429,777.7428571,5234.142857,6460913.143,27.568512066666667,40.19833379999999,0.6002171826666667,13,15,5,6,0.09780995669151778,603.193266533256
2020-06-13 13:30:00,4135001,1BY6WEcLGh8j5v7,7511.625,735.3,5451.875,6461130.875,27.409600500000003,43.26149878571428,0.5372325964285714,13,30,5,6,0.09788827317657631,581.0371829510192
2020-06-13 13:45:00,4135001,1BY6WEcLGh8j5v7,6757.714286,661.7142857,5614.285714,6461293.286,26.354994666666663,39.2412842,0.597535766,13,45,5,6,0.09791983763961103,586.2017703317675
2020-06-13 14:00:00,4135001,1BY6WEcLGh8j5v7,11100.125,1083.925,5832.25,6461511.25,26.66739493333333,44.267293333333335,0.8979147206666667,14,0,5,6,0.09764980124097701,993.706358201735
2020-06-13 14:15:00,4135001,1BY6WEcLGh8j5v7,10179.28571,994.4714286,6104.142857,6461783.143,26.824531933333333,48.231018133333336,0.812712094,14,15,5,6,0.09769560035268918,979.9482935723328
2020-06-13 14:30:00,4135001,1BY6WEcLGh8j5v7,7963.125,778.8875,6343.125,6462022.125,26.771419266666665,46.43292826666667,0.6269522933333334,14,30,5,6,0.09781178871360176,727.7807715742207
2020-06-13 14:45:00,4135001,1BY6WEcLGh8j5v7,10060.14286,983.5857143,6559.142857,6462238.143,26.828759866666665,46.3600118,0.7655651646666665,14,45,5,6,0.09777055137167306,887.29025169039
2020-06-13 15:00:00,4135001,1BY6WEcLGh8j5v7,9857.75,963.95,6806.75,6462485.75,27.583284533333337,47.94728993333333,0.7337197726666665,15,0,5,6,0.0977860059344171,879.4968667467019
2020-06-13 15:15:00,4135001,1BY6WEcLGh8j5v7,8927.714286,873.3,7041.571429,6462720.571,28.077185133333334,46.80665106666667,0.7478824706666666,15,15,5,6,0.0978189906199693,875.1468460842808
2020-06-13 15:30:00,4135001,1BY6WEcLGh8j5v7,6473.125,633.9875,7254.875,6462933.875,28.1128438,46.23971173333333,0.5669934953333333,15,30,5,6,0.09794148884812204,655.4403944722102
2020-06-13 15:45:00,4135001,1BY6WEcLGh8j5v7,6860.571429,671.8714286,7395.0,6463074.0,27.57890557142857,40.546388785714285,0.4037250264285714,15,45,5,6,0.09793228385611784,409.23979710239075
2020-06-13 16:00:00,4135001,1BY6WEcLGh8j5v7,6127.875,600.2625,7545.5,6463224.5,27.66269933333333,40.34541599999999,0.4595029573333333,16,0,5,6,0.09795606144054832,463.4709491710895
2020-06-13 16:15:00,4135001,1BY6WEcLGh8j5v7,2632.714286,258.2428571,7657.428571,6463336.429,27.509313866666663,37.922645866666656,0.2199188633333333,16,15,5,6,0.0980899668730707,208.4976293397465
2020-06-13 16:30:00,4135001,1BY6WEcLGh8j5v7,4052.125,397.6875,7739.75,6463418.75,26.81922213333333,33.402895400000006,0.2536736326666666,16,30,5,6,0.09814294968689267,211.83584544256723
2020-06-13 16:45:00,4135001,1BY6WEcLGh8j5v7,1914.857143,187.6,7813.714286,6463492.714,26.540883333333333,32.085792999999995,0.1492018317333333,16,45,5,6,0.09797075499119884,119.68147720541407
2020-06-13 17:00:00,4135001,1BY6WEcLGh8j5v7,1523.142857,148.8571429,7851.0,6463530.0,26.300193266666668,29.8108662,0.1145979226666666,17,0,5,6,0.09773025702473553,85.40658348534863
2020-06-13 17:15:00,4135001,1BY6WEcLGh8j5v7,1688.75,165.4,7892.75,6463571.75,26.03677973333333,29.186376866666667,0.1254085300666666,17,15,5,6,0.09794226498889712,91.50551552051074
2020-06-13 17:30:00,4135001,1BY6WEcLGh8j5v7,1174.571429,114.3571429,7928.0,6463607.0,25.933880733333336,28.44586786666666,0.0888713367333333,17,30,5,6,0.09736073948040838,63.20055754626096
2020-06-13 17:45:00,4135001,1BY6WEcLGh8j5v7,853.25,82.8,7951.625,6463630.625,25.574387666666663,27.23193773333333,0.0694941764,17,45,5,6,0.09704072663346029,47.31152711385206
2020-06-13 18:00:00,4135001,1BY6WEcLGh8j5v7,551.4285714,53.32857143,7969.571429,6463648.571,25.404423357142857,26.38234157142857,0.0459627706428571,18,0,5,6,0.09670984456718704,30.315137866727138
2020-06-13 18:15:00,4135001,1BY6WEcLGh8j5v7,270.75,26.1625,7979.125,6463658.125,25.2186848,25.28525993333333,0.0224368066666666,18,15,5,6,0.0966297322253001,14.183012216015278
2020-06-13 18:30:00,4135001,1BY6WEcLGh8j5v7,65.42857143,6.314285714,7983.428571,6463662.429,24.8120402,23.99075733333333,0.0072804718466666,18,30,5,6,0.09650655021186667,4.366600833638589
2020-06-13 18:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,24.372711266666663,22.6416768,0.0001250367553333,18,45,5,6,,0.07077604505943137
2020-06-13 19:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,24.117745,21.8455302,0.0,19,0,5,6,,0.0
2020-06-13 19:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,24.000767066666665,21.948254400000003,0.0,19,15,5,6,,0.0
2020-06-13 19:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,23.966170266666676,22.251898266666664,0.0,19,30,5,6,,0.0
2020-06-13 19:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,23.870741666666667,22.224393733333336,0.0,19,45,5,6,,0.0
2020-06-13 20:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,23.7636984,21.9795776,0.0,20,0,5,6,,0.0
2020-06-13 20:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,23.71126457142857,22.215547857142855,0.0,20,15,5,6,,0.0
2020-06-13 20:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,23.6953736,22.675797466666666,0.0,20,30,5,6,,0.0
2020-06-13 20:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,23.479001866666664,22.0222046,0.0,20,45,5,6,,0.0
2020-06-13 21:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,23.2034668,21.3150636,0.0,21,0,5,6,,0.0
2020-06-13 21:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,23.0506512,21.006146266666665,0.0,21,15,5,6,,0.0
2020-06-13 21:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,22.873112066666668,20.6070172,0.0,21,30,5,6,,0.0
2020-06-13 21:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,22.8499696,20.56525273333333,0.0,21,45,5,6,,0.0
2020-06-13 22:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,22.700738533333336,20.3067446,0.0,22,0,5,6,,0.0
2020-06-13 22:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,22.5735414,20.2055216,0.0,22,15,5,6,,0.0
2020-06-13 22:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,22.44969607142857,20.013902785714283,0.0,22,30,5,6,,0.0
2020-06-13 22:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,22.265993133333332,19.826631933333335,0.0,22,45,5,6,,0.0
2020-06-13 23:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,22.2271688,19.828367333333336,0.0,23,0,5,6,,0.0
2020-06-13 23:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,22.3342062,20.330838933333336,0.0,23,15,5,6,,0.0
2020-06-13 23:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,22.237394333333327,20.012465333333328,0.0,23,30,5,6,,0.0
2020-06-13 23:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,7984.0,6463663.0,22.205029333333336,20.459212133333327,0.0,23,45,5,6,,0.0
2020-06-14 00:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,998.0,6463663.0,22.309425866666672,21.2856466,0.0,0,0,6,6,,0.0
2020-06-14 00:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.28362820000001,20.812499933333328,0.0,0,15,6,6,,0.0
2020-06-14 00:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.41726073333333,20.8414306,0.0,0,30,6,6,,0.0
2020-06-14 00:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.447642785714287,20.77917907142857,0.0,0,45,6,6,,0.0
2020-06-14 01:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.3396992,20.416589466666668,0.0,1,0,6,6,,0.0
2020-06-14 01:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.3263162,20.45705973333333,0.0,1,15,6,6,,0.0
2020-06-14 01:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.5932068,21.25759886666667,0.0,1,30,6,6,,0.0
2020-06-14 01:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.831146266666664,21.715635266666663,0.0,1,45,6,6,,0.0
2020-06-14 02:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.801694666666663,21.8035766,0.0,2,0,6,6,,0.0
2020-06-14 02:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.66150713333333,21.765783666666668,0.0,2,15,6,6,,0.0
2020-06-14 02:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.49683426666666,21.054260400000004,0.0,2,30,6,6,,0.0
2020-06-14 02:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.413197866666668,20.7593812,0.0,2,45,6,6,,0.0
2020-06-14 03:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.301548357142856,20.912530071428574,0.0,3,0,6,6,,0.0
2020-06-14 03:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.193670666666662,20.3701516,0.0,3,15,6,6,,0.0
2020-06-14 03:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.1761332,20.17767333333333,0.0,3,30,6,6,,0.0
2020-06-14 03:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.184255066666665,20.324055933333334,0.0,3,45,6,6,,0.0
2020-06-14 04:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.235868333333336,20.6231182,0.0,4,0,6,6,,0.0
2020-06-14 04:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.29215506666667,20.591811133333334,0.0,4,15,6,6,,0.0
2020-06-14 04:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.25429486666667,20.381935666666667,0.0,4,30,6,6,,0.0
2020-06-14 04:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.1893432,20.356459600000004,0.0,4,45,6,6,,0.0
2020-06-14 05:00:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.2997984,20.906852200000003,0.0,5,0,6,6,,0.0
2020-06-14 05:15:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.43938771428571,21.318453142857145,0.0,5,15,6,6,,0.0
2020-06-14 05:30:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.441363466666665,21.168267866666667,0.0,5,30,6,6,,0.0
2020-06-14 05:45:00,4135001,1BY6WEcLGh8j5v7,0.0,0.0,0.0,6463663.0,22.522914733333334,21.450738666666663,0.0005078938726666,5,45,6,6,,0.2723674683243128
2020-06-14 06:00:00,4135001,1BY6WEcLGh8j5v7,51.28571429,4.942857143,0.0,6463663.0,22.556378266666663,21.5976542,0.0071151917066666,6,0,6,6,0.09637883007829703,3.841786251182327
2020-06-14 06:15:00,4135001,1BY6WEcLGh8j5v7,308.0,29.7875,3.875,6463666.875,22.56817026666667,21.94776,0.0241719286666666,6,15,6,6,0.09671266233766235,13.262992227827963
2020-06-14 06:30:00,4135001,1BY6WEcLGh8j5v7,625.5714286,60.58571429,14.28571429,6463677.286,22.65616866666667,22.658846066666666,0.0487669142,6,30,6,6,0.09684859557219234,27.625050050103518
2020-06-14 06:45:00,4135001,1BY6WEcLGh8j5v7,1038.375,100.925,35.5,6463698.5,22.915026866666665,23.98563853333333,0.0770268140666666,6,45,6,6,0.09719513663175634,46.1884329894335
